Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,201
Base Time Seconds,1617794626
Base Time Fractional,.313759300
Base Time,04/07/2021 11:23:46.313759300
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-4.103700575797e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.9997329711914,Volt DC,10,T,2W,F,F,0.000000000
-3.749240704565e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.9499964714050,Volt DC,10,T,2W,F,F,0.084784340
-3.457734919721e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.8999190330505,Volt DC,10,T,2W,F,F,0.169527820
-3.207648660464e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.8498024940491,Volt DC,10,T,2W,F,F,0.254286500
-2.987825610035e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.7997145652771,Volt DC,10,T,2W,F,F,0.339051120
-2.790570988509e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.7499070167542,Volt DC,10,T,2W,F,F,0.423778200
-2.611745912873e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.6998162269592,Volt DC,10,T,2W,F,F,0.508526440
-2.448967279634e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.6497440338135,Volt DC,10,T,2W,F,F,0.593297900
-2.300754658791e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.5999569892883,Volt DC,10,T,2W,F,F,0.678058260
-2.163423914681e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.5498747825623,Volt DC,10,T,2W,F,F,0.762832160
-2.035892975982e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.4997620582581,Volt DC,10,T,2W,F,F,0.847595820
-1.918242787724e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.4500174522400,Volt DC,10,T,2W,F,F,0.932376980
-1.809170385059e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.3999285697937,Volt DC,10,T,2W,F,F,1.017149660
-1.707650199023e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.3497953414917,Volt DC,10,T,2W,F,F,1.101945500
-1.61309253599e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.2997174263000,Volt DC,10,T,2W,F,F,1.186720640
