Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,201
Base Time Seconds,1617795434
Base Time Fractional,.802343500
Base Time,04/07/2021 11:37:14.802343500
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Relative Time
-2.818220536938e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.9997239112854,Volt DC,10,T,2W,F,F,0.000000000
-2.805661097227e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.9499855041504,Volt DC,10,T,2W,F,F,0.084800540
-2.79227538158e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.8999066352844,Volt DC,10,T,2W,F,F,0.169598440
-2.780263912427e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.8497948646545,Volt DC,10,T,2W,F,F,0.254352780
-2.768433887468e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.7996912002563,Volt DC,10,T,2W,F,F,0.339124520
-2.755183231784e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.7498993873596,Volt DC,10,T,2W,F,F,0.423886220
-2.742309561654e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.6998085975647,Volt DC,10,T,2W,F,F,0.508641760
-2.729210336838e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.6497359275818,Volt DC,10,T,2W,F,F,0.593425180
-2.717073357417e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.5999522209167,Volt DC,10,T,2W,F,F,0.678175600
-2.704208782234e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.5498700141907,Volt DC,10,T,2W,F,F,0.762958020
-2.692392399695e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.4997501373291,Volt DC,10,T,2W,F,F,0.847715160
-2.679925273696e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.4500079154968,Volt DC,10,T,2W,F,F,0.932463500
-2.667984745131e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.3999233245850,Volt DC,10,T,2W,F,F,1.017227440
-2.655159960341e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.3497905731201,Volt DC,10,T,2W,F,F,1.102017340
-2.642490926519e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.2997164726257,Volt DC,10,T,2W,F,F,1.186804380
-2.628635456858e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.2499208450317,Volt DC,10,T,2W,F,F,1.271572780
-2.61590048467e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.1998314857483,Volt DC,10,T,2W,F,F,1.356353880
-2.601785354273e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.1497206687927,Volt DC,10,T,2W,F,F,1.441104700
-2.59318130702e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.0999546051025,Volt DC,10,T,2W,F,F,1.525874560
-2.580032742117e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-4.0498652458191,Volt DC,10,T,2W,F,F,1.610651680
-2.566477178334e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.9997475147247,Volt DC,10,T,2W,F,F,1.695427240
-2.554302682256e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.9499876499176,Volt DC,10,T,2W,F,F,1.780195400
-2.541211870266e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.8998367786407,Volt DC,10,T,2W,F,F,1.864966640
-2.528663799239e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.8497567176819,Volt DC,10,T,2W,F,F,1.949742700
-2.516229642424e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.7996985912323,Volt DC,10,T,2W,F,F,2.034502440
-2.50343987318e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.7498877048492,Volt DC,10,T,2W,F,F,2.119273900
-2.49040158451e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.6998128890991,Volt DC,10,T,2W,F,F,2.204049380
-2.477734597051e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.6496899127960,Volt DC,10,T,2W,F,F,2.288824180
-2.46475633503e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.5999312400818,Volt DC,10,T,2W,F,F,2.373598920
-2.451916316204e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.5498178005219,Volt DC,10,T,2W,F,F,2.458379280
-2.43900899477e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.4997563362122,Volt DC,10,T,2W,F,F,2.543153340
-2.42612418333e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.4500036239624,Volt DC,10,T,2W,F,F,2.627908180
-2.413121592326e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.3998632431030,Volt DC,10,T,2W,F,F,2.712689520
-2.400154698989e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.3497736454010,Volt DC,10,T,2W,F,F,2.797439260
-2.387278527749e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.2996408939362,Volt DC,10,T,2W,F,F,2.882203300
-2.374257292104e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.2498915195465,Volt DC,10,T,2W,F,F,2.966955200
-2.361127144468e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.1998293399811,Volt DC,10,T,2W,F,F,3.051719380
-2.348153429921e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.1497068405151,Volt DC,10,T,2W,F,F,3.136477880
-2.335007366128e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.0999729633331,Volt DC,10,T,2W,F,F,3.221228720
-2.322096406715e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-3.0498247146606,Volt DC,10,T,2W,F,F,3.305986380
-2.308946022822e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-2.9997494220734,Volt DC,10,T,2W,F,F,3.390756960
-2.29602460422e-06,Amp DC,.00001,5.5,F,F,F,F,F,F,Front,F,Main,-2.9499530792236,Volt DC,10,T,2W,F,F,3.475543440
