-4.9997324943542,-2.031435997196E-06
-4.9499945640564,-2.0243801373E-06
-4.8999199867249,-2.01649572773E-06
-4.8498039245605,-2.008664068853E-06
-4.7997126579285,-1.987708628803E-06
-4.7499027252197,-1.9819372028E-06
-4.6998147964478,-1.979062744795E-06
-4.6497282981873,-1.977656665986E-06
-4.5999593734741,-1.963967179108E-06
-4.5498809814453,-1.953698301804E-06
-4.4997620582581,-1.946190423041E-06
-4.4500150680542,-1.939932644746E-06
-4.3999266624451,-1.932372242663E-06
-4.3497877120972,-1.925162905536E-06
-4.2997198104858,-1.913868118208E-06
-4.2499299049377,-1.906357852022E-06
-4.1998333930969,-1.904284317789E-06
-4.1497302055359,-1.891969418466E-06
-4.0999674797058,-1.87892521808E-06
-4.0498690605164,-1.873830910881E-06
-3.9997496604919,-1.869073798844E-06
-3.9499955177307,-1.856141807366E-06
-3.899838924408,-1.847097905738E-06
-3.8497700691223,-1.841245307332E-06
-3.7997007369995,-1.831168219724E-06
-3.7498934268951,-1.823419665925E-06
-3.6998183727264,-1.817011025196E-06
-3.6496992111206,-1.809579430301E-06
-3.5999441146851,-1.802632596082E-06
-3.5498349666595,-1.796288529476E-06
-3.4997651576996,-1.784180881259E-06
-3.4500102996826,-1.775801138137E-06
-3.3998725414276,-1.766968125594E-06
-3.3497831821442,-1.757513700795E-06
-3.299656867981,-1.748474119267E-06
-3.2498986721039,-1.743755660755E-06
-3.1998295783997,-1.734790998853E-06
-3.1497094631195,-1.725881361381E-06
-3.0999755859375,-1.717598934192E-06
-3.0498292446136,-1.708912122922E-06
-2.9997475147247,-1.701076598692E-06
-2.9499573707581,-1.691751435828E-06
-2.8998708724976,-1.681691173872E-06
-2.8498032093048,-1.674862460277E-06
-2.7996804714203,-1.661112037254E-06
-2.7499258518219,-1.650548142607E-06
-2.6997861862183,-1.643449991207E-06
-2.6496918201447,-1.63765457728E-06
-2.599940776825,-1.630596557334E-06
-2.5497925281525,-1.623224306968E-06
-2.4997103214264,-1.615815676814E-06
-2.4499335289001,-1.607612830412E-06
-2.3998582363129,-1.598110657142E-06
-2.3497142791748,-1.588817099218E-06
-2.2996463775635,-1.579822765052E-06
-2.2499012947083,-1.570729864397E-06
